c,sumhdr,y,value
Zambia,Import costs with internal zones: $m,2039,23.56444136502081
Zambia,Import costs with internal zones: $m,2040,24.431252730204847
Zambia,Export revenues with internal zones: $m,2025,-16.39831916826089
Zambia,Export revenues with internal zones: $m,2026,-12.708800711194378
Zambia,Export revenues with internal zones: $m,2027,-20.424924256174585
Zambia,Export revenues with internal zones: $m,2028,-17.128880976781314
Zambia,Export revenues with internal zones: $m,2029,-74.38646498215734
Zambia,Export revenues with internal zones: $m,2030,-16.230981400592913
Zambia,Export revenues with internal zones: $m,2031,-11.119364967895908
Zambia,Export revenues with internal zones: $m,2032,-8.904407429768295
Zambia,Export revenues with internal zones: $m,2033,-7.988946368777857
Zambia,Export revenues with internal zones: $m,2034,-8.557925248793495
Zambia,Export revenues with internal zones: $m,2035,-7.827340040138074
Zambia,Export revenues with internal zones: $m,2036,-7.4827872478729756
Zambia,Export revenues with internal zones: $m,2037,-6.433185784266615
Zambia,Export revenues with internal zones: $m,2038,-6.822359956783627
Zambia,Export revenues with internal zones: $m,2039,-6.861212468242202
Zambia,Export revenues with internal zones: $m,2040,-7.162709632927053
Zambia,Trade shared benefits: $m,2025,-53.88198527246469
Zambia,Trade shared benefits: $m,2026,-53.11674014236399
Zambia,Trade shared benefits: $m,2027,-62.11731102985045
Zambia,Trade shared benefits: $m,2028,-54.98814244918199
Zambia,Trade shared benefits: $m,2029,-88.07337133374281
Zambia,Trade shared benefits: $m,2030,-11.209208444862078
Zambia,Trade shared benefits: $m,2031,-10.832384830230074
Zambia,Trade shared benefits: $m,2032,-11.096204389937983
Zambia,Trade shared benefits: $m,2033,-2.687986351127655
Zambia,Trade shared benefits: $m,2034,-2.9949397216258595
Zambia,Trade shared benefits: $m,2035,-2.7307633779089406
Zambia,Trade shared benefits: $m,2036,-2.757891564284661
Zambia,Trade shared benefits: $m,2037,-2.007622625749869
Zambia,Trade shared benefits: $m,2038,-2.7899072768863795
Zambia,Trade shared benefits: $m,2039,-2.55495846652367
Zambia,Trade shared benefits: $m,2040,-3.0507937169234167
Angola,Generation costs: $m,2028,0.3841338763526279
Angola,Generation costs: $m,2029,1.5419999328681049
Angola,Generation costs: $m,2030,4.32198994171876
Angola,Generation costs: $m,2031,4.8963141443482705
Angola,Generation costs: $m,2032,5.585540791910166
Angola,Generation costs: $m,2033,9.06549831272769
Angola,Generation costs: $m,2034,13.164832612219676
Angola,Generation costs: $m,2035,14.510313468323988
Angola,Generation costs: $m,2036,14.564956692314224
Angola,Generation costs: $m,2037,17.088316302763122
Angola,Generation costs: $m,2038,16.934177004596332
Angola,Generation costs: $m,2039,19.362235283362395
Angola,Generation costs: $m,2040,19.727500934702707
Angola,Fixed O&M: $m,2025,10.744998448233526
Angola,Fixed O&M: $m,2026,10.12036589136803
Angola,Fixed O&M: $m,2027,8.258943075319516
Angola,Fixed O&M: $m,2028,7.884805151363102
Angola,Fixed O&M: $m,2029,7.924295455674455
Angola,Fixed O&M: $m,2030,8.221287431787397
Angola,Fixed O&M: $m,2031,8.21667848893424
Angola,Fixed O&M: $m,2032,8.3131693311847
Angola,Fixed O&M: $m,2033,8.734511494272706
Angola,Fixed O&M: $m,2034,9.250676993263923
Angola,Fixed O&M: $m,2035,9.385086531146838
Angola,Fixed O&M: $m,2036,9.3451874249459
Angola,Fixed O&M: $m,2037,7.466735594720407
Angola,Fixed O&M: $m,2038,7.420389390011411
Angola,Fixed O&M: $m,2039,7.760389429548287
Angola,Fixed O&M: $m,2040,7.797255820793183
Angola,Variable O&M: $m,2025,0.5373337021963284
Angola,Variable O&M: $m,2026,0.5380700244974671
Angola,Variable O&M: $m,2027,0.5589406966592477
Angola,Variable O&M: $m,2028,0.5872915314100078
Angola,Variable O&M: $m,2029,0.5664309753978001
Angola,Variable O&M: $m,2030,0.5301722932143733
Angola,Variable O&M: $m,2031,0.5117772297223915
Angola,Variable O&M: $m,2032,0.49380135653412593
Angola,Variable O&M: $m,2033,0.5171832575174841
Angola,Variable O&M: $m,2034,0.5464155920862561
Angola,Variable O&M: $m,2035,0.5456875915817603
Angola,Variable O&M: $m,2036,0.5299623953431362
Angola,Variable O&M: $m,2037,0.45339500419328577
Angola,Variable O&M: $m,2038,0.4396030086743357
Angola,Variable O&M: $m,2039,0.4563899275880049
Angola,Variable O&M: $m,2040,0.451798212371818
Angola,Fuel costs: $m,2027,0.576665396477751
Angola,Fuel costs: $m,2028,2.084632427371017
Angola,Fuel costs: $m,2029,1.8667754898949345
Angola,Fuel costs: $m,2030,0.21752961556024722
Angola,Fuel costs: $m,2031,0.2106978551278061
Angola,Fuel costs: $m,2032,0.1763189718708652
Angola,Fuel costs: $m,2033,0.17060532663123282
Angola,Fuel costs: $m,2034,0.12674951934252054
Angola,Fuel costs: $m,2035,0.12318540870955848
Angola,Fuel costs: $m,2036,0.12081901044170243
Angola,Fuel costs: $m,2037,0.24788885936162453
Angola,Fuel costs: $m,2038,0.1859767491490427
Angola,Fuel costs: $m,2039,0.1007579323052043
Angola,Fuel costs: $m,2040,0.09876401287899625
Angola,Transmission costs: $m,2030,1.0596801356771561
Angola,Transmission costs: $m,2031,1.0228695668699308
Angola,Transmission costs: $m,2032,0.98858137743842
Angola,Transmission costs: $m,2033,1.2852594995163458
Angola,Transmission costs: $m,2034,1.2453525998906894
Angola,Transmission costs: $m,2035,1.2627942481725658
Angola,Transmission costs: $m,2036,1.2261474636501644
Angola,Transmission costs: $m,2037,0.8324616986012174
Angola,Transmission costs: $m,2038,0.8290975155979573
Angola,Transmission costs: $m,2039,0.9017817957715729
Angola,Transmission costs: $m,2040,0.8837888360035429
Angola,Unmet system planning reserve costs: $m,2034,0.11103979224852324
Angola,Unmet system planning reserve costs: $m,2035,0.028272808155168045
Angola,Import costs with internal zones: $m,2030,0.40609626400643334
Angola,Import costs with internal zones: $m,2031,0.5924108574479422
Angola,Import costs with internal zones: $m,2032,0.8314616029018762
Angola,Import costs with internal zones: $m,2033,0.9634909079271755
Angola,Import costs with internal zones: $m,2034,0.2594299612992422
Angola,Import costs with internal zones: $m,2035,0.35633904098810226
Angola,Import costs with internal zones: $m,2036,0.47997974988258985
Angola,Import costs with internal zones: $m,2037,3.6332432926584763
Angola,Import costs with internal zones: $m,2038,4.764779436604321
Angola,Import costs with internal zones: $m,2039,3.31143931661875
Angola,Import costs with internal zones: $m,2040,3.6828379742870037
Angola,Export revenues with internal zones: $m,2030,-1.6422396375118997
Angola,Export revenues with internal zones: $m,2031,-1.4661872800403293
Angola,Export revenues with internal zones: $m,2032,-1.3739873681742316
Angola,Export revenues with internal zones: $m,2033,-4.055356784677091
Angola,Export revenues with internal zones: $m,2034,-5.98460714614443
Angola,Export revenues with internal zones: $m,2035,-6.61267691325668
Angola,Export revenues with internal zones: $m,2036,-5.953900664949176
Angola,Export revenues with internal zones: $m,2037,-0.41142591913169085
Angola,Export revenues with internal zones: $m,2038,-0.6107867968040653
Angola,Export revenues with internal zones: $m,2039,-1.421273992828145
Angola,Export revenues with internal zones: $m,2040,-1.5966606475591565
Angola,Trade shared benefits: $m,2030,-0.07601808678099559
Angola,Trade shared benefits: $m,2031,-0.07879138446639257
Angola,Trade shared benefits: $m,2032,-0.14426564609164766
Angola,Trade shared benefits: $m,2033,-0.3969988035371754
Angola,Trade shared benefits: $m,2034,-0.7890794711466725
Angola,Trade shared benefits: $m,2035,-0.7239773154968236
Angola,Trade shared benefits: $m,2036,-0.6596054260851436
Angola,Trade shared benefits: $m,2037,-0.3486792528718937
Angola,Trade shared benefits: $m,2038,-0.7198067707779269
Angola,Trade shared benefits: $m,2039,-0.5610442336422002
Angola,Trade shared benefits: $m,2040,-0.6646186754701967
Tanzania,Generation costs: $m,2025,7.0354336653498795
Tanzania,Generation costs: $m,2026,8.078389014765522
Tanzania,Generation costs: $m,2027,7.574062768464055
Tanzania,Generation costs: $m,2028,6.5701173120738545
Tanzania,Generation costs: $m,2029,6.0749545963385625
Tanzania,Generation costs: $m,2030,12.732334794050985
Tanzania,Generation costs: $m,2031,11.976285471325767
Tanzania,Generation costs: $m,2032,13.996108305289107
Tanzania,Generation costs: $m,2033,14.111599516646173
Tanzania,Generation costs: $m,2034,14.35312959970098
Tanzania,Generation costs: $m,2035,14.224547296280216
Tanzania,Generation costs: $m,2036,14.154973400802948
Tanzania,Generation costs: $m,2037,13.783265256743894
Tanzania,Generation costs: $m,2038,13.460714885750146
Tanzania,Generation costs: $m,2039,13.671216933871966
Tanzania,Generation costs: $m,2040,13.633408769812727
Tanzania,Fixed O&M: $m,2025,1.2295871894534107
Tanzania,Fixed O&M: $m,2026,1.4473414904403765
Tanzania,Fixed O&M: $m,2027,1.3138088428911212
Tanzania,Fixed O&M: $m,2028,1.1130128569334599
Tanzania,Fixed O&M: $m,2029,1.029129656267518
Tanzania,Fixed O&M: $m,2030,2.416000359539441
Tanzania,Fixed O&M: $m,2031,2.2551138425047075
Tanzania,Fixed O&M: $m,2032,2.1857608656458125
Tanzania,Fixed O&M: $m,2033,2.0701190008073755
Tanzania,Fixed O&M: $m,2034,2.230197896660469
Tanzania,Fixed O&M: $m,2035,2.182150116521527
Tanzania,Fixed O&M: $m,2036,2.190728897240042
Tanzania,Fixed O&M: $m,2037,2.133200581963699
Tanzania,Fixed O&M: $m,2038,2.0857167834601396
Tanzania,Fixed O&M: $m,2039,2.2754644243752398
Tanzania,Fixed O&M: $m,2040,2.322777857201579
Tanzania,Variable O&M: $m,2025,1.8465492038533966
Tanzania,Variable O&M: $m,2026,1.9328821038819886
Tanzania,Variable O&M: $m,2027,1.8951430844410941
Tanzania,Variable O&M: $m,2028,1.7639376351157616
Tanzania,Variable O&M: $m,2029,1.7023107881509383
Tanzania,Variable O&M: $m,2030,2.4369583495805944
Tanzania,Variable O&M: $m,2031,2.1445338614941534
Tanzania,Variable O&M: $m,2032,1.397745517859564
Tanzania,Variable O&M: $m,2033,1.5136596979235024
Tanzania,Variable O&M: $m,2034,1.960332330079089
Tanzania,Variable O&M: $m,2035,1.8828494894171273
Tanzania,Variable O&M: $m,2036,1.9150644283033338
Tanzania,Variable O&M: $m,2037,1.8190174165911777
Tanzania,Variable O&M: $m,2038,1.817636380216237
Tanzania,Variable O&M: $m,2039,1.9958566658970864
Tanzania,Variable O&M: $m,2040,1.9942151035172053
Tanzania,Fuel costs: $m,2025,20.65979761256835
Tanzania,Fuel costs: $m,2026,25.115789542593777
Tanzania,Fuel costs: $m,2027,26.09035282120857
Tanzania,Fuel costs: $m,2028,25.9295859264253
Tanzania,Fuel costs: $m,2029,25.315511568540863
Tanzania,Fuel costs: $m,2030,26.691434969493486
Tanzania,Fuel costs: $m,2031,22.893760192687594
Tanzania,Fuel costs: $m,2032,12.489470408046689
Tanzania,Fuel costs: $m,2033,14.106030063514584
Tanzania,Fuel costs: $m,2034,18.998818649420713
Tanzania,Fuel costs: $m,2035,18.201544185047734
Tanzania,Fuel costs: $m,2036,18.62064511165093
Tanzania,Fuel costs: $m,2037,17.69294554664704
Tanzania,Fuel costs: $m,2038,17.83947851257024
Tanzania,Fuel costs: $m,2039,19.38323953231748
Tanzania,Fuel costs: $m,2040,19.39265162109531
Tanzania,Transmission costs: $m,2030,0.1414615223520084
Tanzania,Transmission costs: $m,2031,0.13306150068309297
Tanzania,Transmission costs: $m,2032,0.43376457248133066
Tanzania,Transmission costs: $m,2033,0.4207328627477314
Tanzania,Transmission costs: $m,2034,0.4088348665282536
Tanzania,Transmission costs: $m,2035,0.3975559898322854
Tanzania,Transmission costs: $m,2036,0.38736909970645766
Tanzania,Transmission costs: $m,2037,0.37719682703305607
Tanzania,Transmission costs: $m,2038,0.3680123163950486
Tanzania,Transmission costs: $m,2039,0.35071179583080214
Tanzania,Transmission costs: $m,2040,0.3418763058810741
Tanzania,Unmet demand costs: $m,2026,5.32527709338214
Tanzania,Unmet demand costs: $m,2027,56.14249824556744
Tanzania,Unmet demand costs: $m,2028,147.33512355436466
Tanzania,Unmet demand costs: $m,2029,192.3242330357068
Tanzania,Unmet country spinning reserve costs: $m,2028,0.014326204797802135
Tanzania,Unmet country spinning reserve costs: $m,2029,0.06628560370862056
Tanzania,Unmet country planning reserve costs: $m,2028,0.2530558051252468
Tanzania,Unmet country planning reserve costs: $m,2029,1.0407224920639078
Tanzania,Unmet system planning reserve costs: $m,2034,0.11103979224852324
Tanzania,Unmet system planning reserve costs: $m,2035,0.028272808155168045
Tanzania,Import costs with internal zones: $m,2030,0.49503378354758193
Tanzania,Import costs with internal zones: $m,2031,5.263278523052754
Tanzania,Import costs with internal zones: $m,2032,10.65201353944623
Tanzania,Import costs with internal zones: $m,2033,10.040929041531637
Tanzania,Import costs with internal zones: $m,2034,7.813251020998796
Tanzania,Import costs with internal zones: $m,2035,7.624525460067763
Tanzania,Import costs with internal zones: $m,2036,8.180177168484391
Tanzania,Import costs with internal zones: $m,2037,9.441516837443604
Tanzania,Import costs with internal zones: $m,2038,10.140718648054087
Tanzania,Import costs with internal zones: $m,2039,8.11560315060341
Tanzania,Import costs with internal zones: $m,2040,8.29889223844088
Tanzania,Export revenues with internal zones: $m,2030,-2.227263468375025
Tanzania,Export revenues with internal zones: $m,2031,-0.19522789784096542
Tanzania,Export revenues with internal zones: $m,2032,-0.5688969718888399
Tanzania,Export revenues with internal zones: $m,2033,-0.5599121346529027
Tanzania,Export revenues with internal zones: $m,2034,-3.708276504634341
Tanzania,Export revenues with internal zones: $m,2035,-1.7651452806279182
Tanzania,Export revenues with internal zones: $m,2036,-1.6092784641133344
Tanzania,Export revenues with internal zones: $m,2037,-0.7253329902869031
Tanzania,Export revenues with internal zones: $m,2038,-0.29599974371405174
Tanzania,Export revenues with internal zones: $m,2039,-0.17902186559819103
Tanzania,Export revenues with internal zones: $m,2040,-0.0663290082866293
Tanzania,Trade shared benefits: $m,2030,-0.5470979268991606
Tanzania,Trade shared benefits: $m,2031,-0.7205815716189227
Tanzania,Trade shared benefits: $m,2032,-1.5180662928167772
Tanzania,Trade shared benefits: $m,2033,-1.7384096885973828
Tanzania,Trade shared benefits: $m,2034,-1.6884158293488543
Tanzania,Trade shared benefits: $m,2035,-1.6411695256477805
Tanzania,Trade shared benefits: $m,2036,-1.8033195477086499
Tanzania,Trade shared benefits: $m,2037,-1.9147895747287498
Tanzania,Trade shared benefits: $m,2038,-1.785417927864111
Tanzania,Trade shared benefits: $m,2039,-1.3929699801379465
Tanzania,Trade shared benefits: $m,2040,-1.0493692943899977
DRC,Generation costs: $m,2025,6.88422294886196
DRC,Generation costs: $m,2026,7.242793772104971
DRC,Generation costs: $m,2027,7.868273726834575
DRC,Generation costs: $m,2028,8.215018162061842
DRC,Generation costs: $m,2029,8.500641554421966
DRC,Generation costs: $m,2030,9.10329499575577
DRC,Generation costs: $m,2031,10.16395597691577
DRC,Generation costs: $m,2032,10.352114633169473
DRC,Generation costs: $m,2033,10.530325633585125
DRC,Generation costs: $m,2034,10.553493868765369
DRC,Generation costs: $m,2035,10.56067478681908
DRC,Generation costs: $m,2036,10.441813838200396
DRC,Generation costs: $m,2037,19.655230291837576
DRC,Generation costs: $m,2038,28.341217958876587
DRC,Generation costs: $m,2039,32.218769859824604
DRC,Generation costs: $m,2040,31.5405726962749
DRC,Fixed O&M: $m,2025,4.889030141281642
DRC,Fixed O&M: $m,2026,4.89862213719405
DRC,Fixed O&M: $m,2027,4.9770951803209
DRC,Fixed O&M: $m,2028,5.041521788331305
DRC,Fixed O&M: $m,2029,5.098048407185821
DRC,Fixed O&M: $m,2030,5.136442676095238
DRC,Fixed O&M: $m,2031,5.290783504881828
DRC,Fixed O&M: $m,2032,5.3128597453710675
DRC,Fixed O&M: $m,2033,5.328861091439909
DRC,Fixed O&M: $m,2034,5.339036829809381
DRC,Fixed O&M: $m,2035,5.343633115811806
DRC,Fixed O&M: $m,2036,5.296447768600328
DRC,Fixed O&M: $m,2037,7.327936899127043
DRC,Fixed O&M: $m,2038,9.240712695079017
DRC,Fixed O&M: $m,2039,10.110565945525964
DRC,Fixed O&M: $m,2040,9.954823161933218
DRC,Variable O&M: $m,2025,0.5776279899764784
DRC,Variable O&M: $m,2026,0.6366636606672025
DRC,Variable O&M: $m,2027,0.7278066340168245
DRC,Variable O&M: $m,2028,0.7734287806012536
DRC,Variable O&M: $m,2029,0.8224008270426851
DRC,Variable O&M: $m,2030,0.5040071717846496
DRC,Variable O&M: $m,2031,0.46640037662532063
DRC,Variable O&M: $m,2032,0.5762310719661747
DRC,Variable O&M: $m,2033,0.32413919178485845
DRC,Variable O&M: $m,2034,0.3153344401698001
DRC,Variable O&M: $m,2035,0.3067060239179102
DRC,Variable O&M: $m,2036,0.29827849401410994
DRC,Variable O&M: $m,2037,0.5184129977805819
DRC,Variable O&M: $m,2038,0.7259753609210825
DRC,Variable O&M: $m,2039,0.8134436441958802
DRC,Variable O&M: $m,2040,0.790392108621107
DRC,Fuel costs: $m,2025,4.14566812770296
DRC,Fuel costs: $m,2026,5.669166789993888
DRC,Fuel costs: $m,2027,7.895072870987193
DRC,Fuel costs: $m,2028,9.10518911470906
DRC,Fuel costs: $m,2029,10.382047742037502
DRC,Fuel costs: $m,2030,3.555937972068785
DRC,Fuel costs: $m,2031,2.722287582572982
DRC,Fuel costs: $m,2032,5.295123229384184
DRC,Fuel costs: $m,2036,0.0005329761699037875
DRC,Transmission costs: $m,2030,0.8573677489972834
DRC,Transmission costs: $m,2031,0.8345971819989912
DRC,Transmission costs: $m,2032,0.8122622042039287
DRC,Transmission costs: $m,2033,1.1850234872135346
DRC,Transmission costs: $m,2034,1.3829858049458108
DRC,Transmission costs: $m,2035,1.7505058883283615
DRC,Transmission costs: $m,2036,2.083890887547377
DRC,Transmission costs: $m,2037,2.795333330261658
DRC,Transmission costs: $m,2038,4.872670533957278
DRC,Transmission costs: $m,2039,5.935032616079525
DRC,Transmission costs: $m,2040,6.0530085037307595
DRC,Unmet demand costs: $m,2025,89.87664039724203
DRC,Unmet demand costs: $m,2026,92.00351234345145
DRC,Unmet demand costs: $m,2027,90.13460219069786
DRC,Unmet demand costs: $m,2028,94.08138421175353
DRC,Unmet demand costs: $m,2029,128.15728162862817
DRC,Unmet demand costs: $m,2030,0.11132220511668332
DRC,Unmet demand costs: $m,2031,0.04345167050801215
DRC,Unmet demand costs: $m,2032,0.015960683627264802
DRC,Unmet country planning reserve costs: $m,2025,2.5422467447136463
DRC,Unmet country planning reserve costs: $m,2026,2.6602344844298047
DRC,Unmet country planning reserve costs: $m,2027,2.4445108711560684
DRC,Unmet country planning reserve costs: $m,2028,2.289880453503497
DRC,Unmet country planning reserve costs: $m,2029,2.151793602484027
DRC,Unmet country planning reserve costs: $m,2030,0.9315622753448393
DRC,Unmet country planning reserve costs: $m,2031,0.7458702210683946
DRC,Unmet country planning reserve costs: $m,2032,0.758188940151774
DRC,Unmet country planning reserve costs: $m,2033,0.1429613703925587
DRC,Unmet country planning reserve costs: $m,2034,0.18958854315899568
DRC,Unmet system planning reserve costs: $m,2034,0.11103979224852323
DRC,Unmet system planning reserve costs: $m,2035,0.02827280815516805
DRC,Import costs with internal zones: $m,2025,306.46529531109456
DRC,Import costs with internal zones: $m,2026,300.20177364392276
DRC,Import costs with internal zones: $m,2027,371.1485890371119
DRC,Import costs with internal zones: $m,2028,371.7566396856835
DRC,Import costs with internal zones: $m,2029,350.5707424269886
DRC,Import costs with internal zones: $m,2030,91.4518001735203
DRC,Import costs with internal zones: $m,2031,82.00257495314384
DRC,Import costs with internal zones: $m,2032,80.60519123868835
DRC,Import costs with internal zones: $m,2033,39.434566440946995
DRC,Import costs with internal zones: $m,2034,42.482882977765456
DRC,Import costs with internal zones: $m,2035,42.05673193751778
DRC,Import costs with internal zones: $m,2036,42.76672375337427
DRC,Import costs with internal zones: $m,2037,30.194480813137243
DRC,Import costs with internal zones: $m,2038,26.692370060295584
DRC,Import costs with internal zones: $m,2039,25.73764792606604
DRC,Import costs with internal zones: $m,2040,28.746229138129397
DRC,Export revenues with internal zones: $m,2025,-36.657852502133665
DRC,Export revenues with internal zones: $m,2026,-36.04887509779752
DRC,Export revenues with internal zones: $m,2027,-36.19188506385188
DRC,Export revenues with internal zones: $m,2028,-35.27037354305456
DRC,Export revenues with internal zones: $m,2029,-37.85753828690703
DRC,Export revenues with internal zones: $m,2030,-24.761703997966528
DRC,Export revenues with internal zones: $m,2031,-24.1798020680788
DRC,Export revenues with internal zones: $m,2032,-24.55507213785735
DRC,Export revenues with internal zones: $m,2033,-10.09746662148243
DRC,Export revenues with internal zones: $m,2034,-10.198216648052195
DRC,Export revenues with internal zones: $m,2035,-10.361168227334957
DRC,Export revenues with internal zones: $m,2036,-10.573004380462073
DRC,Export revenues with internal zones: $m,2037,-19.803127108878957
DRC,Export revenues with internal zones: $m,2038,-27.1331022375185
DRC,Export revenues with internal zones: $m,2039,-39.634695364354315
DRC,Export revenues with internal zones: $m,2040,-39.7296497833752
DRC,Trade shared benefits: $m,2025,-201.12830498018005
DRC,Trade shared benefits: $m,2026,-198.3059765564981
DRC,Trade shared benefits: $m,2027,-248.56658064084107
DRC,Trade shared benefits: $m,2028,-250.4702479964156
DRC,Trade shared benefits: $m,2029,-194.45508786652525
DRC,Trade shared benefits: $m,2030,-23.654703297161568
DRC,Trade shared benefits: $m,2031,-21.700321736845673
DRC,Trade shared benefits: $m,2032,-22.642847181656233
DRC,Trade shared benefits: $m,2033,-8.005191209079804
DRC,Trade shared benefits: $m,2034,-9.385483947278523
DRC,Trade shared benefits: $m,2035,-9.142648811067358
DRC,Trade shared benefits: $m,2036,-9.220788666750634
DRC,Trade shared benefits: $m,2037,-8.013371080053593
DRC,Trade shared benefits: $m,2038,-10.79862088479726
DRC,Trade shared benefits: $m,2039,-6.628118230850996
DRC,Trade shared benefits: $m,2040,-8.451807004347557
Malawi,Generation costs: $m,2027,0.8512141637909639
Malawi,Generation costs: $m,2028,1.3170865344328102
Malawi,Generation costs: $m,2029,1.6409918622596693
Malawi,Generation costs: $m,2030,2.3051140194666213
Malawi,Generation costs: $m,2031,14.334081981918517
Malawi,Generation costs: $m,2032,14.088526097629659
Malawi,Generation costs: $m,2033,13.918966322394747
Malawi,Generation costs: $m,2034,13.928578771884858
Malawi,Generation costs: $m,2035,13.71444830241402
Malawi,Generation costs: $m,2036,13.500188344998977
Malawi,Generation costs: $m,2037,13.227031198220693
Malawi,Generation costs: $m,2038,12.724861138677916
Malawi,Generation costs: $m,2039,12.371709635382107
Malawi,Generation costs: $m,2040,11.986757130904792
Malawi,Fixed O&M: $m,2025,5.348283132530127
Malawi,Fixed O&M: $m,2026,4.592938437661667
Malawi,Fixed O&M: $m,2027,4.581098308408922
Malawi,Fixed O&M: $m,2028,4.437511415525116
Malawi,Fixed O&M: $m,2029,4.193248857498961
Malawi,Fixed O&M: $m,2030,4.225701480904134
Malawi,Fixed O&M: $m,2031,6.7995467730239305
Malawi,Fixed O&M: $m,2032,6.652624186543124
Malawi,Fixed O&M: $m,2033,6.583305837061414
Malawi,Fixed O&M: $m,2034,6.608570854443926
Malawi,Fixed O&M: $m,2035,6.5273695878024105
Malawi,Fixed O&M: $m,2036,6.4496493080672685
Malawi,Fixed O&M: $m,2037,6.345925635801219
Malawi,Fixed O&M: $m,2038,6.096183149565165
Malawi,Fixed O&M: $m,2039,5.9594992186790146
Malawi,Fixed O&M: $m,2040,5.807287412182053
Malawi,Variable O&M: $m,2025,0.3814328874717157
Malawi,Variable O&M: $m,2026,0.3275626452162688
Malawi,Variable O&M: $m,2027,0.3139133246793787
Malawi,Variable O&M: $m,2028,0.2923407423212755
Malawi,Variable O&M: $m,2029,0.26598513738412677
Malawi,Variable O&M: $m,2030,0.249503595356038
Malawi,Variable O&M: $m,2031,0.4354258676667122
Malawi,Variable O&M: $m,2032,0.40386902405407504
Malawi,Variable O&M: $m,2033,0.37248900217890607
Malawi,Variable O&M: $m,2034,0.34798740742532386
Malawi,Variable O&M: $m,2035,0.32325828883574453
Malawi,Variable O&M: $m,2036,0.3014696982615267
Malawi,Variable O&M: $m,2037,0.28084764804134554
Malawi,Variable O&M: $m,2038,0.2614071708804512
Malawi,Variable O&M: $m,2039,0.24302429283108212
Malawi,Variable O&M: $m,2040,0.2257551542484811
Malawi,Transmission costs: $m,2026,2.613691685645581
Malawi,Transmission costs: $m,2027,2.477208153151706
Malawi,Transmission costs: $m,2028,4.9469319895966395
Malawi,Transmission costs: $m,2029,4.500947676450617
Malawi,Transmission costs: $m,2030,4.962513433537899
Malawi,Transmission costs: $m,2031,4.617044768113939
Malawi,Transmission costs: $m,2032,4.28243129996914
Malawi,Transmission costs: $m,2033,3.94969276378978
Malawi,Transmission costs: $m,2034,3.6898897335433913
Malawi,Transmission costs: $m,2035,3.4276741508635866
Malawi,Transmission costs: $m,2036,3.196638501432969
Malawi,Transmission costs: $m,2037,2.97797228027555
Malawi,Transmission costs: $m,2038,2.77183488690863
Malawi,Transmission costs: $m,2039,2.5769117617035797
Malawi,Transmission costs: $m,2040,2.39379818976563
Malawi,Unmet demand costs: $m,2025,159.92818956402309
Malawi,Unmet country planning reserve costs: $m,2025,1.8813253012048226
Malawi,Unmet system planning reserve costs: $m,2034,0.11103979224852321
Malawi,Unmet system planning reserve costs: $m,2035,0.028272808155168045
Malawi,Import costs with internal zones: $m,2026,19.866345250807427
Malawi,Import costs with internal zones: $m,2027,18.774857642417814
Malawi,Import costs with internal zones: $m,2028,175.566507931774
Malawi,Import costs with internal zones: $m,2029,1006.2171998338179
Malawi,Import costs with internal zones: $m,2030,105.95399670302773
Malawi,Import costs with internal zones: $m,2031,40.23429215253568
Malawi,Import costs with internal zones: $m,2032,36.42146100538012
Malawi,Import costs with internal zones: $m,2033,36.0825011176001
Malawi,Import costs with internal zones: $m,2034,38.46014937790167
Malawi,Import costs with internal zones: $m,2035,31.288549689943213
Malawi,Import costs with internal zones: $m,2036,28.817156498608924
Malawi,Import costs with internal zones: $m,2037,29.077602428265696
Malawi,Import costs with internal zones: $m,2038,36.2021580748696
Malawi,Import costs with internal zones: $m,2039,32.90471093576946
Malawi,Import costs with internal zones: $m,2040,32.86319394991336
Malawi,Export revenues with internal zones: $m,2028,-121.75917403721466
Malawi,Export revenues with internal zones: $m,2029,-634.7555445651393
Malawi,Export revenues with internal zones: $m,2030,-70.67904909830494
Malawi,Export revenues with internal zones: $m,2031,-38.654098161036735
Malawi,Export revenues with internal zones: $m,2032,-32.587399092399295
Malawi,Export revenues with internal zones: $m,2033,-29.967451452783585
Malawi,Export revenues with internal zones: $m,2034,-29.93374263906004
Malawi,Export revenues with internal zones: $m,2035,-21.43771485733671
Malawi,Export revenues with internal zones: $m,2036,-17.51884146794567
Malawi,Export revenues with internal zones: $m,2037,-16.359714350459058
Malawi,Export revenues with internal zones: $m,2038,-19.28602351154374
Malawi,Export revenues with internal zones: $m,2039,-15.207019736664538
Malawi,Export revenues with internal zones: $m,2040,-12.563121937386509
Malawi,Trade shared benefits: $m,2026,-0.3973269050161485
Malawi,Trade shared benefits: $m,2027,-0.37549715284835616
Malawi,Trade shared benefits: $m,2028,-54.92202398319016
Malawi,Trade shared benefits: $m,2029,-485.7304626070532
Malawi,Trade shared benefits: $m,2030,-20.346045313424664
Malawi,Trade shared benefits: $m,2031,-7.109912966616832
Malawi,Trade shared benefits: $m,2032,-4.576675340640936
Malawi,Trade shared benefits: $m,2033,-5.091894782487849
Malawi,Trade shared benefits: $m,2034,-5.091532869969433
Malawi,Trade shared benefits: $m,2035,-4.5797747585523645
Malawi,Trade shared benefits: $m,2036,-4.832393644925953
Malawi,Trade shared benefits: $m,2037,-4.94342438015226
Malawi,Trade shared benefits: $m,2038,-6.422606487828793
Malawi,Trade shared benefits: $m,2039,-4.9777527425680415
Malawi,Trade shared benefits: $m,2040,-4.123804129454683
